Code,Area,Date,Municipality,Use,Stratum,Consumption
C4RLEIR1,R,2014-09-30,LEIVA,Residential,1,75889.49
0MUMAGR1,U,2016-05-31,MAGUI,Residential Sub,1,75946.149
C0UPOLR1,U,2014-06-30,POLICARPA,Residential,1,76286.156
C0UPOLR1,U,2013-02-28,POLICARPA,Residential,1,76589.782
C0UPOLR1,U,2013-09-30,POLICARPA,Residential,1,76660.451
C4RLEIR1,R,2015-10-31,LEIVA,Residential,1,76874.462
C4RLEIR1,R,2012-04-30,LEIVA,Residential,1,77001.382
C4RLEIR1,R,2011-06-30,LEIVA,Residential,1,77639.568
C4RLEIR1,R,2011-04-30,LEIVA,Residential,1,77668.052
C0UPOLR1,U,2012-10-31,POLICARPA,Residential,1,78341.852
C4RLEIR1,R,2011-09-30,LEIVA,Residential,1,78474.406
C0UPOLR1,U,2014-10-31,POLICARPA,Residential,1,78504.279
C0UPOLR1,U,2012-07-31,POLICARPA,Residential,1,79341.227
C0UPOLR1,U,2014-07-31,POLICARPA,Residential,1,79891.596
C4RLEIR1,R,2011-07-31,LEIVA,Residential,1,80037.162
C0UPOLR1,U,2014-09-30,POLICARPA,Residential,1,80325.656
8RBARR1,R,2014-04-30,BARBACOAS,Residential,1,80534.365
C4RLEIR1,R,2012-02-29,LEIVA,Residential,1,80867.443
C4RLEIR1,R,2012-01-31,LEIVA,Residential,1,80930.395
C4RLEIR1,R,2015-03-31,LEIVA,Residential,1,81017.992
8RBARR1,R,2015-05-31,BARBACOAS,Residential,1,81888.09
C4RLEIR1,R,2015-08-31,LEIVA,Residential,1,82141.27
C0UPOLR1,U,2012-11-30,POLICARPA,Residential,1,82251.086
C4RLEIR1,R,2011-11-30,LEIVA,Residential,1,82798.625
C4RLEIR1,R,2015-02-28,LEIVA,Residential,1,83086.223
C4RLEIR1,R,2015-09-30,LEIVA,Residential,1,83140.191
C4RLEIR1,R,2015-05-31,LEIVA,Residential,1,83258.635
C0UPOLR1,U,2014-11-30,POLICARPA,Residential,1,83850.507
C4RLEIR1,R,2016-04-30,LEIVA,Residential,1,84076.377
8RBARR1,R,2015-04-30,BARBACOAS,Residential,1,84102.982
C4RLEIR1,R,2016-01-31,LEIVA,Residential,1,86094.276
C4RLEIR1,R,2015-12-31,LEIVA,Residential,1,86147.354
8RBARR1,R,2014-09-30,BARBACOAS,Residential,1,86497.79
C4RLEIR1,R,2015-07-31,LEIVA,Residential,1,87402.163
8RBARR1,R,2015-06-30,BARBACOAS,Residential,1,87431.886
C4RLEIR1,R,2016-05-31,LEIVA,Residential,1,87693.896
C4RLEIR1,R,2016-02-29,LEIVA,Residential,1,88071.425
C4RLEIR1,R,2015-04-30,LEIVA,Residential,1,89777.388
8UBARR1,U,2016-01-31,BARBACOAS,Residential Sub,1,90438.984
C0UPOLR1,U,2013-03-31,POLICARPA,Residential,1,90823.924
0MUMAGR1,U,2016-04-30,MAGUI,Residential Sub,1,90855.299
C4RLEIR1,R,2016-03-31,LEIVA,Residential,1,90961.25
C4RLEIR1,R,2011-08-31,LEIVA,Residential,1,91896.09
8RBARR1,R,2015-02-28,BARBACOAS,Residential,1,93335.16
8RBARR1,R,2015-01-31,BARBACOAS,Residential,1,93758.323
8RBARR1,R,2014-01-31,BARBACOAS,Residential,1,94915.084
8RBARR1,R,2014-05-31,BARBACOAS,Residential,1,95567.919
8RBARR1,R,2014-10-31,BARBACOAS,Residential,1,95619.345
8RBARR1,R,2013-12-31,BARBACOAS,Residential,1,96465.228
C1RPOLR1,R,2014-12-31,POLICARPA,Residential,1,97011.741
C1RPOLR1,R,2015-04-30,POLICARPA,Residential,1,97491.738
C3RELR1,R,2010-12-31,EL ROSARIO,Residential,1,101150.45
C0ULEIR1,U,2015-10-31,LEIVA,Residential,1,101367.67
8RBARR1,R,2014-11-30,BARBACOAS,Residential,1,101788.57
C3RELR1,R,2011-08-31,EL ROSARIO,Residential,1,102534.72
C1RPOLR1,R,2012-01-31,POLICARPA,Residential,1,104803.21
C0ULEIR1,U,2012-11-30,LEIVA,Residential,1,104927.6
C3RELR1,R,2015-10-31,EL ROSARIO,Residential,1,104952.91
8RBARR1,R,2013-09-30,BARBACOAS,Residential,1,105051.93
C0ULEIR1,U,2012-10-31,LEIVA,Residential,1,105330.69
C3RELR1,R,2012-11-30,EL ROSARIO,Residential,1,107013.71
C3RELR1,R,2015-04-30,EL ROSARIO,Residential,1,107371.84
C0ULEIR1,U,2015-12-31,LEIVA,Residential,1,107913.35
C3RELR1,R,2011-02-28,EL ROSARIO,Residential,1,107942.28
8RBARR1,R,2013-03-31,BARBACOAS,Residential,1,108030.76
C0ULEIR1,U,2010-12-31,LEIVA,Residential,1,108771.55
C1RPOLR1,R,2015-08-31,POLICARPA,Residential,1,108996.43
C1RPOLR1,R,2015-01-31,POLICARPA,Residential,1,109596.49
C3RELR1,R,2011-10-31,EL ROSARIO,Residential,1,109609.49
C0ULEIR1,U,2012-12-31,LEIVA,Residential,1,109613.87
C0ULEIR1,U,2013-05-31,LEIVA,Residential,1,110056.35
C1RPOLR1,R,2012-12-31,POLICARPA,Residential,1,110382.22
C3RELR1,R,2016-04-30,EL ROSARIO,Residential,1,110588.75
C3RELR1,R,2011-05-31,EL ROSARIO,Residential,1,110616.5
C0ULEIR1,U,2014-09-30,LEIVA,Residential,1,110951.64
C3RELR1,R,2013-06-30,EL ROSARIO,Residential,1,111427.64
C3RELR1,R,2015-11-30,EL ROSARIO,Residential,1,111550.91
C0ULEIR1,U,2013-06-30,LEIVA,Residential,1,111786.72
C0ULEIR1,U,2014-10-31,LEIVA,Residential,1,112148.65
C1RPOLR1,R,2015-05-31,POLICARPA,Residential,1,112184.39
C1RPOLR1,R,2015-06-30,POLICARPA,Residential,1,112203.13
C0ULEIR1,U,2014-02-28,LEIVA,Residential,1,112295.13
C0ULEIR1,U,2015-04-30,LEIVA,Residential,1,112324.18
C0ULEIR1,U,2013-08-31,LEIVA,Residential,1,112401.76
C0ULEIR1,U,2013-03-31,LEIVA,Residential,1,112494.27
C3RELR1,R,2016-03-31,EL ROSARIO,Residential,1,112537.15
C1RPOLR1,R,2015-02-28,POLICARPA,Residential,1,112680.3
C0ULEIR1,U,2013-10-31,LEIVA,Residential,1,112851.63
C1RPOLR1,R,2016-04-30,POLICARPA,Residential,1,113429.16
C3RELR1,R,2013-03-31,EL ROSARIO,Residential,1,113507.67
C0ULEIR1,U,2015-02-28,LEIVA,Residential,1,113658.86
C3RELR1,R,2016-01-31,EL ROSARIO,Residential,1,113662.77
C0ULEIR1,U,2016-05-31,LEIVA,Residential,1,113708.44
C0ULEIR1,U,2015-11-30,LEIVA,Residential,1,113993.86
C0ULEIR1,U,2015-03-31,LEIVA,Residential,1,114245.42
C1RPOLR1,R,2011-04-30,POLICARPA,Residential,1,114269.81
C3RELR1,R,2016-05-31,EL ROSARIO,Residential,1,114352.98
C0ULEIR1,U,2015-09-30,LEIVA,Residential,1,114730.84
C3RELR1,R,2012-12-31,EL ROSARIO,Residential,1,114824.44
C3RELR1,R,2012-10-31,EL ROSARIO,Residential,1,115307.58
C3RELR1,R,2011-04-30,EL ROSARIO,Residential,1,115485.47
C3RELR1,R,2012-03-31,EL ROSARIO,Residential,1,115542.96
C0ULEIR1,U,2016-03-31,LEIVA,Residential,1,115904.1
C0ULEIR1,U,2015-07-31,LEIVA,Residential,1,115996.56
C3RELR1,R,2015-08-31,EL ROSARIO,Residential,1,116010.89
C3RELR1,R,2015-06-30,EL ROSARIO,Residential,1,116030.7
C3RELR1,R,2011-01-31,EL ROSARIO,Residential,1,116301.72
C1RPOLR1,R,2015-03-31,POLICARPA,Residential,1,116686.47
C1RPOLR1,R,2015-07-31,POLICARPA,Residential,1,116860.26
C1RPOLR1,R,2015-11-30,POLICARPA,Residential,1,116886.05
C3RELR1,R,2011-12-31,EL ROSARIO,Residential,1,116911.95
C3RELR1,R,2011-11-30,EL ROSARIO,Residential,1,117182.32
C3RELR1,R,2013-05-31,EL ROSARIO,Residential,1,117208.89
C0ULEIR1,U,2013-12-31,LEIVA,Residential,1,117340.39
C3RELR1,R,2013-10-31,EL ROSARIO,Residential,1,117955.24
C0ULEIR1,U,2011-04-30,LEIVA,Residential,1,118155.29
C0ULEIR1,U,2015-05-31,LEIVA,Residential,1,118547.71
C3RELR1,R,2014-09-30,EL ROSARIO,Residential,1,118963.41
C0ULEIR1,U,2013-07-31,LEIVA,Residential,1,119082.35
C0ULEIR1,U,2013-04-30,LEIVA,Residential,1,119187.43
C0ULEIR1,U,2016-01-31,LEIVA,Residential,1,119301.73
C3RELR1,R,2015-02-28,EL ROSARIO,Residential,1,119423.36
C0ULEIR1,U,2013-11-30,LEIVA,Residential,1,119456.96
C3RELR1,R,2014-11-30,EL ROSARIO,Residential,1,119508.21
C0ULEIR1,U,2011-03-31,LEIVA,Residential,1,119720.57
C3RELR1,R,2011-07-31,EL ROSARIO,Residential,1,119951.95
C0ULEIR1,U,2015-08-31,LEIVA,Residential,1,119955.92
C0ULEIR1,U,2014-08-31,LEIVA,Residential,1,120109.02
C3RELR1,R,2011-09-30,EL ROSARIO,Residential,1,120175.74
C3RELR1,R,2012-04-30,EL ROSARIO,Residential,1,120183.17
C1RPOLR1,R,2011-10-31,POLICARPA,Residential,1,120302.92
C0ULEIR1,U,2014-12-31,LEIVA,Residential,1,120309.48
C1RPOLR1,R,2015-09-30,POLICARPA,Residential,1,120372.23
C3RELR1,R,2013-12-31,EL ROSARIO,Residential,1,120876
C3RELR1,R,2015-05-31,EL ROSARIO,Residential,1,121150.96
C3RELR1,R,2012-08-31,EL ROSARIO,Residential,1,121324.94
C0ULEIR1,U,2014-01-31,LEIVA,Residential,1,121486.84
C0ULEIR1,U,2012-03-31,LEIVA,Residential,1,121816.1
C0ULEIR1,U,2011-10-31,LEIVA,Residential,1,121822.21
C3RELR1,R,2012-07-31,EL ROSARIO,Residential,1,122253.03
C3RELR1,R,2015-12-31,EL ROSARIO,Residential,1,122278.86
C3RELR1,R,2015-09-30,EL ROSARIO,Residential,1,122282.02
C0ULEIR1,U,2016-04-30,LEIVA,Residential,1,122459.36
C1RPOLR1,R,2011-02-28,POLICARPA,Residential,1,122779.61
C0ULEIR1,U,2014-03-31,LEIVA,Residential,1,122823.52
C0ULEIR1,U,2012-07-31,LEIVA,Residential,1,122880.25
C3RELR1,R,2013-11-30,EL ROSARIO,Residential,1,122892.27
C0ULEIR1,U,2015-06-30,LEIVA,Residential,1,123246.03
C0ULEIR1,U,2011-05-31,LEIVA,Residential,1,123460.53
C3RELR1,R,2013-01-31,EL ROSARIO,Residential,1,123564.85
C3RELR1,R,2016-02-29,EL ROSARIO,Residential,1,123799.47
C0ULEIR1,U,2012-09-30,LEIVA,Residential,1,124035
C0ULEIR1,U,2013-01-31,LEIVA,Residential,1,124077.63
C3RELR1,R,2014-10-31,EL ROSARIO,Residential,1,124183.2
C3RELR1,R,2014-12-31,EL ROSARIO,Residential,1,124453.78
C3RELR1,R,2014-01-31,EL ROSARIO,Residential,1,124541.47
C1RPOLR1,R,2016-02-29,POLICARPA,Residential,1,124544.4
C3RELR1,R,2015-03-31,EL ROSARIO,Residential,1,124662.17
C3RELR1,R,2014-08-31,EL ROSARIO,Residential,1,124667.76
C3RELR1,R,2013-08-31,EL ROSARIO,Residential,1,124719.08
C3RELR1,R,2015-07-31,EL ROSARIO,Residential,1,124794.16
C3RELR1,R,2015-01-31,EL ROSARIO,Residential,1,124822.26
C3RELR1,R,2012-05-31,EL ROSARIO,Residential,1,124883.82
C3RELR1,R,2012-01-31,EL ROSARIO,Residential,1,125104.22
C3RELR1,R,2012-06-30,EL ROSARIO,Residential,1,125156.77
C3RELR1,R,2013-07-31,EL ROSARIO,Residential,1,125483.02
C1RPOLR1,R,2016-05-31,POLICARPA,Residential,1,125821.54
C0ULEIR1,U,2014-07-31,LEIVA,Residential,1,126206.9
C3RELR1,R,2012-02-29,EL ROSARIO,Residential,1,126290.68
C0ULEIR1,U,2012-05-31,LEIVA,Residential,1,126408.26
C0ULEIR1,U,2011-01-31,LEIVA,Residential,1,126481.91
C3RELR1,R,2014-02-28,EL ROSARIO,Residential,1,126498.58
C1RPOLR1,R,2014-01-31,POLICARPA,Residential,1,126608.57
C0ULEIR1,U,2012-08-31,LEIVA,Residential,1,126699.97
C0ULEIR1,U,2013-09-30,LEIVA,Residential,1,126935.85
8UBARR1,U,2013-11-30,BARBACOAS,Residential,1,127023.82
C1RPOLR1,R,2013-10-31,POLICARPA,Residential,1,127076.61
C1RPOLR1,R,2015-12-31,POLICARPA,Residential,1,127349.56
C3RELR1,R,2014-03-31,EL ROSARIO,Residential,1,127371.65
C1RPOLR1,R,2013-07-31,POLICARPA,Residential,1,127432.24
C0ULEIR1,U,2014-04-30,LEIVA,Residential,1,127817.21
C1RPOLR1,R,2014-02-28,POLICARPA,Residential,1,128112.26
C3RELR1,R,2011-03-31,EL ROSARIO,Residential,1,128278.14
C1RPOLR1,R,2011-06-30,POLICARPA,Residential,1,128632.77
C1RPOLR1,R,2016-01-31,POLICARPA,Residential,1,128636.55
C3RELR1,R,2013-04-30,EL ROSARIO,Residential,1,128725.75
C3RELR1,R,2013-09-30,EL ROSARIO,Residential,1,128933.93
C3RELR1,R,2012-09-30,EL ROSARIO,Residential,1,129024.42
C0ULEIR1,U,2011-02-28,LEIVA,Residential,1,129264.34
C0ULEIR1,U,2014-11-30,LEIVA,Residential,1,129449.84
C3RELR1,R,2014-07-31,EL ROSARIO,Residential,1,129528.35
C1RPOLR1,R,2011-03-31,POLICARPA,Residential,1,130017.73
C3RELR1,R,2014-04-30,EL ROSARIO,Residential,1,130044.26
C1RPOLR1,R,2016-03-31,POLICARPA,Residential,1,130052.21
C1RPOLR1,R,2011-08-31,POLICARPA,Residential,1,130288
C0ULEIR1,U,2013-02-28,LEIVA,Residential,1,130750.63
C1RPOLR1,R,2013-11-30,POLICARPA,Residential,1,130784.34
C0ULEIR1,U,2014-06-30,LEIVA,Residential,1,131074
C3RELR1,R,2014-05-31,EL ROSARIO,Residential,1,131796.76
C0ULEIR1,U,2012-06-30,LEIVA,Residential,1,131954.85
C0ULEIR1,U,2012-04-30,LEIVA,Residential,1,132301.41
8RBARR1,R,2013-02-28,BARBACOAS,Residential,1,132623.03
C1RPOLR1,R,2013-12-31,POLICARPA,Residential,1,132705.55
C0ULEIR1,U,2015-01-31,LEIVA,Residential,1,132796.43
C0ULEIR1,U,2014-05-31,LEIVA,Residential,1,133129.86
C1RPOLR1,R,2013-06-30,POLICARPA,Residential,1,133358.23
C0ULEIR1,U,2012-02-29,LEIVA,Residential,1,133381.35
C1RPOLR1,R,2015-10-31,POLICARPA,Residential,1,133421.97
C3RELR1,R,2014-06-30,EL ROSARIO,Residential,1,133760.34
C1RPOLR1,R,2012-09-30,POLICARPA,Residential,1,134045.46
C0ULEIR1,U,2016-02-29,LEIVA,Residential,1,134153
8UBARR1,U,2015-12-31,BARBACOAS,Residential,1,134414.69
C1RPOLR1,R,2012-04-30,POLICARPA,Residential,1,134578.26
8RBARR1,R,2013-05-31,BARBACOAS,Residential,1,135030.2
C0ULEIR1,U,2011-12-31,LEIVA,Residential,1,135327.96
C1RPOLR1,R,2014-03-31,POLICARPA,Residential,1,135336.93
C1RPOLR1,R,2012-06-30,POLICARPA,Residential,1,135379
C1RPOLR1,R,2014-04-30,POLICARPA,Residential,1,135390.31
C1RPOLR1,R,2014-08-31,POLICARPA,Residential,1,136247.62
C1RPOLR1,R,2011-12-31,POLICARPA,Residential,1,136562.05
C1RPOLR1,R,2011-11-30,POLICARPA,Residential,1,136570.57
C0ULEIR1,U,2011-11-30,LEIVA,Residential,1,136592.39
8RBARR1,R,2013-06-30,BARBACOAS,Residential,1,136691.17
C1RPOLR1,R,2014-06-30,POLICARPA,Residential,1,136719.09
C1RPOLR1,R,2013-09-30,POLICARPA,Residential,1,136850.51
C1RPOLR1,R,2010-12-31,POLICARPA,Residential,1,136927.03
8RBARR1,R,2013-04-30,BARBACOAS,Residential,1,136950.26
C3RELR1,R,2013-02-28,EL ROSARIO,Residential,1,137058.93
C0ULEIR1,U,2011-09-30,LEIVA,Residential,1,137615.49
C1RPOLR1,R,2011-05-31,POLICARPA,Residential,1,137708.53
C1RPOLR1,R,2013-08-31,POLICARPA,Residential,1,137943.93
C1RPOLR1,R,2013-02-28,POLICARPA,Residential,1,138601.91
8UBARR1,U,2014-03-31,BARBACOAS,Residential,1,138700.6
C1RPOLR1,R,2013-01-31,POLICARPA,Residential,1,138767.01
C0ULEIR1,U,2012-01-31,LEIVA,Residential,1,139382.57
C1RPOLR1,R,2014-10-31,POLICARPA,Residential,1,140269.12
C1RPOLR1,R,2013-04-30,POLICARPA,Residential,1,140292.98
C1RPOLR1,R,2014-11-30,POLICARPA,Residential,1,140486.81
C1RPOLR1,R,2013-05-31,POLICARPA,Residential,1,141332.59
C0ULEIR1,U,2011-07-31,LEIVA,Residential,1,141399.39
C1RPOLR1,R,2014-05-31,POLICARPA,Residential,1,141584.6
8UBARR1,U,2014-07-31,BARBACOAS,Residential,1,141721.19
8UBARR1,U,2015-11-30,BARBACOAS,Residential,1,141882.52
C1RPOLR1,R,2011-01-31,POLICARPA,Residential,1,143227.61
8RBARR1,R,2013-07-31,BARBACOAS,Residential,1,143256.32
C1RPOLR1,R,2012-05-31,POLICARPA,Residential,1,143964.34
C1RPOLR1,R,2014-07-31,POLICARPA,Residential,1,144286.93
C0ULEIR1,U,2011-06-30,LEIVA,Residential,1,144680.78
C1RPOLR1,R,2012-08-31,POLICARPA,Residential,1,144687.85
8RBARR1,R,2013-08-31,BARBACOAS,Residential,1,144784.5
8RBARR1,R,2012-12-31,BARBACOAS,Residential,1,145034.19
8RBARR1,R,2011-07-31,BARBACOAS,Residential,1,145485.53
C1RPOLR1,R,2013-03-31,POLICARPA,Residential,1,145568.21
C1RPOLR1,R,2012-07-31,POLICARPA,Residential,1,145600.75
8RBARR1,R,2012-07-31,BARBACOAS,Residential,1,150688.94
8UBARR1,U,2015-03-31,BARBACOAS,Residential,1,150994.1
8UBARR1,U,2014-02-28,BARBACOAS,Residential,1,151026.11
C1RPOLR1,R,2011-09-30,POLICARPA,Residential,1,152170.11
C1RPOLR1,R,2014-09-30,POLICARPA,Residential,1,152268.47
8UBARR1,U,2016-02-29,BARBACOAS,Residential,1,152850.04
C1RPOLR1,R,2012-10-31,POLICARPA,Residential,1,153263.01
8RBARR1,R,2012-09-30,BARBACOAS,Residential,1,153283.59
C1RPOLR1,R,2012-03-31,POLICARPA,Residential,1,153412.8
8RBARR1,R,2011-05-31,BARBACOAS,Residential,1,154280.05
8RBARR1,R,2011-04-30,BARBACOAS,Residential,1,154624.15
8UBARR1,U,2014-08-31,BARBACOAS,Residential,1,155849.18
C1RPOLR1,R,2011-07-31,POLICARPA,Residential,1,155994.88
8RBARR1,R,2012-10-31,BARBACOAS,Residential,1,156306.99
8RBARR1,R,2012-05-31,BARBACOAS,Residential,1,156608.38
8RBARR1,R,2012-08-31,BARBACOAS,Residential,1,157663.49
C1RPOLR1,R,2012-11-30,POLICARPA,Residential,1,157826.4
8UBARR1,U,2013-10-31,BARBACOAS,Residential,1,158857.35
8RBARR1,R,2012-11-30,BARBACOAS,Residential,1,158948.77
8RBARR1,R,2013-01-31,BARBACOAS,Residential,1,160115.87
8UBARR1,U,2016-04-30,BARBACOAS,Residential,1,161013.78
8RBARR1,R,2012-03-31,BARBACOAS,Residential,1,161168.82
8RBARR1,R,2011-06-30,BARBACOAS,Residential,1,161655.19
8RBARR1,R,2011-03-31,BARBACOAS,Residential,1,163499.47
8RBARR1,R,2011-10-31,BARBACOAS,Residential,1,164049.05
8RBARR1,R,2011-12-31,BARBACOAS,Residential,1,164891.92
8RBARR1,R,2011-08-31,BARBACOAS,Residential,1,165151.19
C1RPOLR1,R,2012-02-29,POLICARPA,Residential,1,165605.65
C0ULEIR1,U,2011-08-31,LEIVA,Residential,1,165614.4
8UBARR1,U,2014-06-30,BARBACOAS,Residential,1,167850.56
8UBARR1,U,2016-01-31,BARBACOAS,Residential,1,169769.39
8UBARR1,U,2014-04-30,BARBACOAS,Residential,1,172179.56
8UBARR1,U,2015-07-31,BARBACOAS,Residential,1,175115.55
8RBARR1,R,2012-06-30,BARBACOAS,Residential,1,179102.31
8RBARR1,R,2010-12-31,BARBACOAS,Residential,1,181866.54
8RBARR1,R,2012-04-30,BARBACOAS,Residential,1,186106
8UBARR1,U,2016-03-31,BARBACOAS,Residential,1,186990.17
8RBARR1,R,2011-09-30,BARBACOAS,Residential,1,188939.47
8RBARR1,R,2011-11-30,BARBACOAS,Residential,1,190061.85
8RBARR1,R,2011-01-31,BARBACOAS,Residential,1,190311.32
